Timestamp,SourceIP,DestinationIP,DnsQuery,DnsAnswer,DnsAnswerTTL,DnsQueryNames,DnsQueryClass,DnsQueryType,NumberOfAnswers,DnsResponseCode,DnsOpCode,SensorId,sus,evil
2021-05-16T18:23:20Z,10.100.0.2,10.100.1.26,https://cancelaquioaiojf734.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T18:23:20Z,10.100.1.4,10.100.0.2,https://cancelaquioandi3523.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T18:23:20Z,10.100.1.4,10.100.0.2,https://cancelaquioandi3523.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T18:23:20Z,10.100.0.2,10.100.1.4,https://clickfreecoins-dogecoin.web.app/,['52.95.22.56'],['36'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-4,0,0
2021-05-16T18:23:20Z,10.100.0.2,10.100.1.4,https://clickfreecoins-dogecoin.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T18:37:51Z,209.17.97.122,10.100.1.186,https://clickfreecoins-tether.web.app/,,,version.bind,['CH'],['TXT'],0,0,0,ip-10-100-1-186,1,0
2021-05-16T18:43:13Z,10.100.1.95,10.100.0.2,https://clickfreecoins-tether.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T18:43:13Z,10.100.1.95,10.100.0.2,https://cloud-ed980.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T18:43:13Z,10.100.0.2,10.100.1.95,https://cloud-ed980.firebaseapp.com/,['52.95.19.240'],['0'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-95,0,0
2021-05-16T18:43:14Z,10.100.0.2,10.100.1.95,https://el-bosque-ad026.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T18:43:16Z,10.100.1.186,10.100.0.2,https://el-bosque-ad026.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T18:43:16Z,10.100.1.186,10.100.0.2,https://vpas-tonmz.com,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T18:43:16Z,10.100.0.2,10.100.1.186,https://eqsw-72c1c.web.app/,['52.95.19.240'],['5'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-186,0,0
2021-05-16T18:43:16Z,10.100.0.2,10.100.1.186,https://eqsw-72c1c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T18:43:17Z,10.100.1.105,10.100.0.2,https://eqsw-72c2c.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T18:43:17Z,10.100.1.105,10.100.0.2,https://eqsw-72c2c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T18:43:17Z,10.100.0.2,10.100.1.105,https://eqsw-72c3c.web.app/,['52.95.21.209'],['33'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-105,0,0
2021-05-16T18:43:17Z,10.100.0.2,10.100.1.105,https://eqsw-72c3c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T18:43:20Z,10.100.1.26,10.100.0.2,https://eqsw-72c4c.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T18:43:20Z,10.100.0.2,10.100.1.26,https://eqsw-72c4c.firebaseapp.com/,['52.95.21.209'],['36'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-26,0,0
2021-05-16T18:43:20Z,10.100.1.26,10.100.0.2,https://eqsw-72c5c.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T18:43:20Z,10.100.0.2,10.100.1.26,https://eqsw-72c5c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T18:43:20Z,10.100.1.4,10.100.0.2,https://eqsw-72c6c.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T18:43:20Z,10.100.1.4,10.100.0.2,https://eqsw-72c6c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T18:43:20Z,10.100.0.2,10.100.1.4,https://eqsw-72c8c.web.app/,['52.95.22.56'],['7'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-4,0,0
2021-05-16T18:43:20Z,10.100.0.2,10.100.1.4,https://eqsw-72c8c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T19:09:16Z,209.17.96.42,10.100.1.26,https://eqsw-72c9c.web.app/,,,version.bind,['CH'],['TXT'],0,0,0,ip-10-100-1-26,1,0
2021-05-16T19:11:16Z,209.17.97.58,10.100.1.4,https://eqsw-72c9c.firebaseapp.com/,,,version.bind,['CH'],['TXT'],0,0,0,ip-10-100-1-4,1,0
2021-05-16T19:23:13Z,10.100.1.95,10.100.0.2,https://eqsw-72c10c.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T19:23:14Z,10.100.1.95,10.100.0.2,https://eqsw-72c10c.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T19:23:14Z,10.100.0.2,10.100.1.95,https://f19dec7.web.app/,['52.95.22.56'],['60'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-95,0,0
2021-05-16T19:23:14Z,10.100.0.2,10.100.1.95,https://f19dec7.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T19:23:16Z,10.100.1.186,10.100.0.2,https://feedback-client-issue.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T19:23:16Z,10.100.1.186,10.100.0.2,https://feedback-client-issue.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T19:23:16Z,10.100.0.2,10.100.1.186,https://israelpost-services.web.app/,['52.95.21.209'],['29'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-186,0,0
2021-05-16T19:23:16Z,10.100.0.2,10.100.1.186,https://israelpost-services.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T19:23:17Z,10.100.1.105,10.100.0.2,https://lusheart.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T19:23:17Z,10.100.0.2,10.100.1.105,https://lusheart.firebaseapp.com/,['52.95.19.240'],['13'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-105,0,0
2021-05-16T19:23:17Z,10.100.1.105,10.100.0.2,https://marketx-ba8d2.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T19:23:17Z,10.100.0.2,10.100.1.105,https://marketx-ba8d2.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T19:23:20Z,10.100.1.26,10.100.0.2,https://marketx-ca476.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T19:23:20Z,10.100.1.26,10.100.0.2,https://marketx-ca476.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T19:23:20Z,10.100.0.2,10.100.1.26,https://matter-activity-kr-feedback.web.app/,['52.95.22.56'],['29'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-26,0,0
2021-05-16T19:23:20Z,10.100.0.2,10.100.1.26,https://matter-activity-kr-feedback.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T19:23:20Z,10.100.1.4,10.100.0.2,https://meeting-bonus.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T19:23:20Z,10.100.1.4,10.100.0.2,https://multisolvedapp.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T19:23:20Z,10.100.0.2,10.100.1.4,https://multisolvedapp.firebaseapp.com/,['52.95.21.209'],['21'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-4,0,0
2021-05-16T19:23:20Z,10.100.0.2,10.100.1.4,https://pamevanue.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T19:43:45Z,185.232.64.121,10.100.1.186,https://pamevanue.firebaseapp.com/,,,cpsc.gov,['IN'],['Unknown'],0,0,0,ip-10-100-1-186,1,0
2021-05-16T20:03:13Z,10.100.1.95,10.100.0.2,https://requestreview-kr-info.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:03:13Z,10.100.1.95,10.100.0.2,https://requestreview-kr-info.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:03:14Z,10.100.0.2,10.100.1.95,https://salumhanic.web.app/,['52.95.21.209'],['43'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-95,0,0
2021-05-16T20:03:14Z,10.100.0.2,10.100.1.95,https://salumhanic.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:03:16Z,10.100.1.186,10.100.0.2,https://smartprowallet.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T20:03:16Z,10.100.0.2,10.100.1.186,https://smartprowallet.firebaseapp.com/,['52.95.22.56'],['46'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-186,0,0
2021-05-16T20:03:16Z,10.100.1.186,10.100.0.2,https://thaisector-appealformlogin.web.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T20:03:16Z,10.100.0.2,10.100.1.186,https://thaisector-appealformlogin.firebaseapp.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://bnpparibasfortis.easybanweb.online/login/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.0.2,10.100.1.105,https://upsdelivery-checkout.com/,['52.95.19.240'],['37'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.0.2,10.100.1.105,https://binance.support093.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:20Z,10.100.1.26,10.100.0.2,https://zigizagaxixacica.zapto.org/H5xEmBRz8tku3PgSZFvvvjnDqSx6IdNMlskkUKsMPG3IoyplV_EmBNwAK497OG5RoOO9V-iJkxX5nb8/ionos.com/ionos.html#redacted@abuse.ionos.com,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T20:03:20Z,10.100.0.2,10.100.1.26,https://allegrolokalnie.pl-oferta76256.top/,['52.95.21.209'],['23'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-26,0,0
2021-05-16T20:03:20Z,10.100.1.26,10.100.0.2,http://lucian-veres.systeme.io/proxy/request/38346738cab8feca1e72175a8a82564bb64f3,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T20:03:20Z,10.100.0.2,10.100.1.26,https://lucian-veres.systeme.io/proxy/request/38346738cab8feca1e72175a8a82564bb64f3,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T20:03:20Z,10.100.1.4,10.100.0.2,https://fixing-dgj.pages.dev/dev/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T20:03:20Z,10.100.0.2,10.100.1.4,https://webs99-bantuantunairasmii2024.biz.id/app1/,['52.95.19.240'],['26'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-4,0,0
2021-05-16T20:03:20Z,10.100.1.4,10.100.0.2,https://dbs.mastervip.com.tw/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T20:03:20Z,10.100.0.2,10.100.1.4,http://viaverde-portugal.com/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T20:19:54Z,192.35.168.27,10.100.1.26,https://apple.coxzyle.com∕qjptooqh∕csnmu∕rcoozcacte@nddmukby.𝕜𝕤𝕠𝕪𝕨.cn/caonima=zqahtozrsh.co.jp/,,,c.afekv.com,['IN'],['A'],0,0,0,ip-10-100-1-26,1,0
2021-05-16T20:43:14Z,10.100.1.95,10.100.0.2,https://apple.cobvdblcztr.com∕kkluvhrw∕vpdkqlo∕urmorcj@finzesf.𝕜𝕤𝕠𝕪𝕨.cn/caonima=bozci.co.jp/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:43:14Z,10.100.0.2,10.100.1.95,https://americanexpressvfemklm.com∕eqnsmp∕dscxgjkpvr∕sugaur@olosuxfp.𝕘𝕪𝕝𝕞𝕨.cn/caonima=jfjqxgriv.co.jp/,['52.95.22.56'],['59'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-95,0,0
2021-05-16T20:43:14Z,10.100.1.95,10.100.0.2,https://americanexpressfkhsvtgbiw.com∕dkeaogdvdt∕jtxynfaq∕hqjtarn@ctkdouepns.𝕘𝕪𝕝𝕞𝕨.cn/caonima=hbtcdpbov.co.jp/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:43:14Z,10.100.0.2,10.100.1.95,https://apple.covhwkm.com∕jvldkk∕jsihuj∕fieloayvcn@xldqxwdmew.𝕜𝕤𝕠𝕪𝕨.cn/caonima=ymjxvsdzou.co.jp/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:43:16Z,10.100.1.186,10.100.0.2,https://boisenobeinsigy.vizvaz.com/eqweqweqwWREQWEQ45345/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T20:43:16Z,10.100.0.2,10.100.1.186,https://4-72-com-cos.top/,['52.95.19.240'],['48'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-186,0,0
2021-05-16T20:43:16Z,10.100.1.186,10.100.0.2,https://4-72-oc-a.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T20:43:16Z,10.100.0.2,10.100.1.186,https://4-72-oc-p.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T20:43:17Z,10.100.1.105,10.100.0.2,https://adnimioa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:43:17Z,10.100.0.2,10.100.1.105,https://adnimiob.top/,['52.95.19.240'],['7'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-105,0,0
2021-05-16T20:43:17Z,10.100.1.105,10.100.0.2,https://adnimioc.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:43:17Z,10.100.0.2,10.100.1.105,https://adnimiod.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:43:20Z,10.100.1.26,10.100.0.2,https://adnimioe.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T20:43:20Z,10.100.0.2,10.100.1.26,https://adnimiof.top/,['52.95.19.240'],['32'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-26,0,0
2021-05-16T20:43:20Z,10.100.1.26,10.100.0.2,https://aramexaea.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T20:43:20Z,10.100.0.2,10.100.1.26,https://aramexaed.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T20:43:20Z,10.100.1.4,10.100.0.2,https://aramexaef.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T20:43:20Z,10.100.0.2,10.100.1.4,https://aramexaeg.top/,['52.95.22.56'],['19'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-4,0,0
2021-05-16T20:43:20Z,10.100.1.4,10.100.0.2,https://aramexaeh.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T20:43:20Z,10.100.0.2,10.100.1.4,https://aramexaes.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T21:01:55Z,10.100.1.95,10.100.0.2,https://chiclane.xyz/,,,motd.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:01:55Z,10.100.1.95,10.100.0.2,https://chronopost.ink/,,,motd.ubuntu.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:01:55Z,10.100.0.2,10.100.1.95,https://com-tracksnx.top/,"['54.171.230.55', '34.249.145.219']","['49', '49']",motd.ubuntu.com,['IN'],['A'],2,0,0,ip-10-100-1-95,0,0
2021-05-16T21:01:55Z,10.100.0.2,10.100.1.95,https://com-tracksvl.top/,"['2a05:d018:91c:3200:2846:99fb:81b6:1e11', '2a05:d018:91c:3200:c887:2f22:290f:a7c']","['221', '221']",motd.ubuntu.com,['IN'],['AAAA'],2,0,0,ip-10-100-1-95,0,0
2021-05-16T21:02:51Z,10.100.1.4,10.100.0.2,https://correos-gol.top/,,,motd.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T21:02:51Z,10.100.0.2,10.100.1.4,https://egyptpost-n0852.top/,"['54.171.230.55', '34.249.145.219']","['300', '300']",motd.ubuntu.com,['IN'],['A'],2,0,0,ip-10-100-1-4,0,0
2021-05-16T21:02:51Z,10.100.1.4,10.100.0.2,https://emaghu.top/,,,motd.ubuntu.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T21:02:51Z,10.100.0.2,10.100.1.4,https://emaghuz.top/,"['2a05:d018:91c:3200:2846:99fb:81b6:1e11', '2a05:d018:91c:3200:c887:2f22:290f:a7c']","['210', '210']",motd.ubuntu.com,['IN'],['AAAA'],2,0,0,ip-10-100-1-4,0,0
2021-05-16T21:08:29Z,10.100.1.105,10.100.0.2,https://ep-pk.link/,,,pool.hashvault.pro,['IN'],['A'],0,0,0,ip-10-100-1-105,1,1
2021-05-16T21:08:29Z,10.100.1.105,10.100.0.2,https://estafetama.cc/,,,pool.hashvault.pro,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,1,1
2021-05-16T21:08:29Z,10.100.0.2,10.100.1.105,https://estafetatg.cc/,,,pool.hashvault.pro,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,1,1
2021-05-16T21:08:29Z,10.100.0.2,10.100.1.105,https://estafetay.shop/,"['131.153.142.106', '131.153.56.98']","['300', '300']",pool.hashvault.pro,['IN'],['A'],2,0,0,ip-10-100-1-105,1,1
2021-05-16T21:16:34Z,129.250.206.86,10.100.1.95,https://estafetldc.top/,,,4ac7e50e.openresolverproject.org,['IN'],['A'],0,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://estafetldc.xyz/,,,_http._tcp.security.ubuntu.com,['IN'],['SRV'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://estafetn.xyz/,,,_http._tcp.security.ubuntu.com,['IN'],['SRV'],0,3,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://estafetuc.top/,,,_http._tcp.security.ubuntu.com,['IN'],['SRV'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://estafetuc.xyz/,,,_http._tcp.security.ubuntu.com,['IN'],['SRV'],0,3,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://evri.com.u61.xyz/,,,_https._tcp.download.docker.com,['IN'],['SRV'],0,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://fe-dex.net/,,,_https._tcp.download.docker.com,['IN'],['SRV'],0,3,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://fe-dexus.info/,,,_https._tcp.download.docker.com,['IN'],['SRV'],0,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://fedexinc.vip/,,,_https._tcp.download.docker.com,['IN'],['SRV'],0,3,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://forum.baklava.space/,,,download.docker.com,['IN'],['A'],0,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://glamify.top/,"['99.86.61.59', '99.86.61.79', '99.86.61.24', '99.86.61.58']","['267', '45', '45', '45', '45']",download.docker.com,['IN'],['A'],5,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://glitzify.fun/,,,security.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://happly-c.cfd/,"['91.189.91.39', '91.189.91.38']","['14', '14']",security.ubuntu.com,['IN'],['A'],2,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://happly-e.cfd/,,,d2h67oheeuigaw.cloudfront.net,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://happly-w.cfd/,"['2600:9000:2132:9c00:3:db06:4200:93a1', '2600:9000:2132:a000:3:db06:4200:93a1', '2600:9000:2132:e800:3:db06:4200:93a1', '2600:9000:2132:f800:3:db06:4200:93a1', '2600:9000:2132:1000:3:db06:4200:93a1', '2600:9000:2132:1600:3:db06:4200:93a1', '2600:9000:2132:6200:3:db06:4200:93a1', '2600:9000:2132:6800:3:db06:4200:93a1']","['27', '27', '27', '27', '27', '27', '27', '27']",d2h67oheeuigaw.cloudfront.net,['IN'],['AAAA'],8,0,0,ip-10-100-1-95,1,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://happlycqf.cfd/,,,security.ubuntu.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://happlycx.cfd/,"['2001:67c:1562::18', '2001:67c:1562::15']","['37', '37']",security.ubuntu.com,['IN'],['AAAA'],2,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vck.top/,,,_http._tcp.us-east-2.ec2.archive.ubuntu.com,['IN'],['SRV'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://help-vct.top/,,,_http._tcp.us-east-2.ec2.archive.ubuntu.com,['IN'],['SRV'],0,3,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcw.top/,,,_http._tcp.us-east-2.ec2.archive.ubuntu.com,['IN'],['SRV'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://help-vcy.top/,,,_http._tcp.us-east-2.ec2.archive.ubuntu.com,['IN'],['SRV'],0,3,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcz.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://infogcuiq.top/,"['52.15.159.198', '52.15.102.108', '52.15.106.142', '52.15.107.13', '52.15.155.232', '52.15.158.54']","['16', '16', '16', '16', '16', '16']",us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],6,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://inpos-doa.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.0.2,10.100.1.95,https://inpos-dob.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.1.95,10.100.0.2,https://inposdomaa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
